tt0281223,"Action, Sci-Fi",N/A,,Star Trek: Bridge Commander,"Space combat simulation about the new Captain of U.S.S. Dauntless, who must investigate why a star suddenly went supernova. The player must work with Captain Picard, Commander Data, and other allies to stop a new Cardassian threat.",,8.3,"[{""id"": ""0b60f2f33a9c7b9a9f797a857c1746cf890bf35f""}, {""id"": ""0b60f2f3425efe2adf1d97cedb31a57390da90ff""}]"
tt0088613,"Crime, Drama, Mystery, Sci-Fi",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Star Cops,"The adventures of the International Space Police Force, led by Nathan Spring, in 2027. The Star Cops are made up of officers from all over the world: the British Colin Devis, the Australian...",,7.4,
tt0350945,Documentary,Nathan S. Garfinkel,0b60f2f350405ece5ad187c866c105d7524104ba,"Fluffy Cumsalot, Porn Star","Fluffy Cumsalot, Porn Star is an extraordinary documentary about porn stars and their stage names. Featuring Ron Jeremy, Marilyn Chambers, Jenna Jameson, Seymore Butts and over 70 more of the world's top porn stars, this film is a fascinating and revealing documentary about adult performers and the origin of their on-screen names. At 57 minutes, the film takes a very significant look at an under appreciated aspect of the porn industry - names. How did Ron Jeremy become known as 'The Hedgehog'? Fluffy Cumsalot, Porn Star examines this and goes further by asking legitimate porn stars how they came up with their current stage names and what their names would be if they had used the formula - your first pet and the name of the street that you grew up on. What results are some truly amazing and interesting stories intertwined with footage from movies , interviews and public appearances.",,4.6,
tt0091238,"Family, Sci-Fi",Peter R. Hunt,,Hyper Sapien: People from Another Star,Three aliens from the planet Taros land on Earth and are befriended by a Wyoming rancher's son.,,5.0,"[{""id"": ""0b60f2f356573d0854b25b69177ac1aec9effb89""}, {""id"": ""0b60f2f3cc79ed5eef501a1cc86507ae738634be""}, {""id"": ""0b60f2f3cc79ed5eef501a1cc86507ae738634be""}, {""id"": ""0b60f2f393dde5de810ac887ecae393c45ba0ee8""}]"
tt0143031,"Animation, Sci-Fi, Comedy",N/A,,Captain Star,"Captain Star, and his crew, Navigator Black, Atomic Engine Stoker ""Limbs"" Jones, and first officer Scarlette are on an uncharted planet at the ragged edge of the universe, awaiting further orders from mission control.",,7.6,"[{""id"": ""0b60f2f3494430e4b5f38826a620fa16626594ec""}, {""id"": ""0b60f2f337fc7cf352c0289f60469edc6226f580""}, {""id"": ""0b60f2f389313068683bbb87b98bb7b97eb142b5""}, {""id"": ""0b60f2f307b4496986afcebbaf6b36a54e88253e""}]"
tt0496765,"Comedy, Drama, Romance",Hiroshi Nishitani,,Star Reformer,N/A,,6.4,"[{""id"": ""0b60f2f3cabea743ba661b9272ae52c53bfe60c2""}, {""id"": ""0b60f2f381764d13f55d084f7e31ce3aec300311""}]"
tt0166817,"Drama, Romance",Jim Kaufman,,A Star for Two,"Teenage lovers in the 1940s are separated by World War II and then later reunited in the 1980s, but encounter new complications when they try to rekindle their relationship..",,7.2,"[{""id"": ""0b60f2f33ead59c057c5db699367f46c3faf623d""}, {""id"": ""0b60f2f3d3199cde868b5b5dc3fbc4548a780191""}]"
tt3304916,Animation,Michael Hegner,0b60f2f38b016881335829c35872fb8cb37ab176,Lego Star Wars: The Yoda Chronicles - Attack of the Jedi,The tide of the war has turned. Darth Sidious' plot to create an army of Sith Clones has failed.,,7.4,
tt0241986,"Action, Adventure, Fantasy",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Star Wars: Episode I - Jedi Power Battles,"A long time ago, in a galaxy far, far away... the small, peaceful planet of Naboo is under seige from the greedy Trade Federation. Only the Jedi Knights can stand against this threat and a much greater menace, the return of the Sith.",,7.1,
tt0278737,Short,Stan Brakhage,0b60f2f350405ece5ad187c866c105d7524104ba,Star Garden,An experimental film by Stan Brakhage combining family footage with various narratives about the stars.,,6.0,
tt0427263,"Documentary, Short",N/A,0b60f2f36a8d65e1a5aee16b20a4e021161d3153,The Force Is with Them: The Legacy of 'Star Wars',"The Force Is with Them: The Legacy of Star Wars is a Video Documentary included in the 2004 DVD of the Star Wars Original Trilogy. It explained the impact of ""Star Wars"" on various directors and actors.",,7.0,
tt5941796,"Documentary, Sci-Fi",Ian Roumain,0b60f2f32d6fac124f8e3c304ff5635bf3481a94,50 Years of Star Trek,"The cast , crew , creators & critics discuss the impact of Star Trek from its creation by Gene Roddenberry to the present into today and the future. Showing clips from the original unaired pilot featuring Jeffery Hunter from 1965 to 9/8/1966 the 1st show aired. 50 years of dialog, the movies and what we can expect next.",,7.0,
tt0086578,"Drama, Music",Roland Klick,,White Star,A rock music reporter and his view of the angry excited punk generation.,,6.0,"[{""id"": ""0b60f2f36cdd57e8eddc980a9c9177c87df98810""}, {""id"": ""0b60f2f36cdd57e8eddc980a9c9177c87df98810""}, {""id"": ""0b60f2f3fa02a0fe969ee8ee50b9ab4b5dbea08f""}, {""id"": ""0b60f2f369832d29fad0a2e4a9e0504d2f3448ea""}]"
tt0773265,Reality-TV,N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Jenna's American Sex Star,N/A,,5.6,
tt1308847,"Animation, Action, Drama",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Legends of the Dark King: A Fist of the North Star Story,"Focuses on the formation of an empire, specifically a hegemony, by an inheritor of the fist of the north star, Raoh. Accompanied by his two loyal comrades Souga and Reina, as well as a mysterious woman named Sakuya, Raoh will begin this journey of conquest while at the same time trying to prove his own way of thinking.",,6.7,
tt0292255,"Action, Adventure, Sci-Fi",N/A,,Star Wars Galaxies: An Empire Divided,"Be an alien or a human, a Rebel, an Imperial, a smuggler or a simple bartender; be what you want during the Galactic Civil War in a virtual online galaxy.",,6.9,"[{""id"": ""0b60f2f3c2105f4a0c84b73177e9115ff17d2665""}, {""id"": ""0b60f2f3fa1be9199a7ce6c6d6c346fcd1c944f8""}, {""id"": ""0b60f2f364c034fe3d768b9ffe74760d58a36c25""}, {""id"": ""0b60f2f3d351069397c8ab4ce47a7a6c74ed3e3d""}, {""id"": ""0b60f2f31505e76036df551da0dbdda8c9f6da9d""}]"
tt0061981,Western,"Piero Cristofani, Lina Wertmüller",,The Belle Star Story,"Abused and dominated by men in her youth, Belle Starr now out-rides, out-smokes, out-shoots, and out-gambles them as she makes her way around the Old West, usually wearing male garb. One man who's her equal is Larry Blackie with whom she has an on-again, off-again relationship which is often argumentative and sometimes violent. Together they become involved in a robbery which goes awry. Belle has to rescue Larry and though he's grateful, he now wants to go his own way. However, he expresses the hope that someday they'll once more cross paths and then ... who knows?",,5.3,"[{""id"": ""0b60f2f3b6ca681c4050f0906b4f80f2c9ce6a26""}, {""id"": ""0b60f2f3b6ca681c4050f0906b4f80f2c9ce6a26""}, {""id"": ""0b60f2f3912ba94930e7d293f8b7aefe0c0fc825""}]"
tt6241302,"Short, Fantasy, Sci-Fi",Stephen Vitale,,Star Wars: Hoshino,The tale of blind Jedi Master Ko Hoshino and her path to becoming one with the force.,,7.4,"[{""id"": ""0b60f2f372622b8810f0c317ce5e0cd876622e54""}, {""id"": ""0b60f2f348adc2f668a9a090165e24f3d3a7cf5a""}]"
tt0251071,"Action, Sci-Fi",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Star Wars: The Empire Strikes Back,A Star Wars game for the Atari 2600.,,7.9,
tt1205608,"Animation, Short",Steve Lumley,0b60f2f3f930cde6e5bfc625057db4fd4b8dae91,Yogi Bear's All-Star Comedy Christmas Caper,"Dear Jellystone Visitors, Happy holidays from the Big City! Boo Boo and I left Jellystone Park to spend the most wonderful time of the year metropolitan-style, with friends Snagglepuss, Quick Draw McGraw and the gang! Luckily, I outwitted Ranger Smith with my department store Santa disguise. Our adventure led me to Judy, a girl who wants to spend more time with her workaholic dad. Who knew my love of pic-a-nic baskets would reunite them at a big city Christmas picnic in the park? Join the merrymaking, but get here before the basket is empty! The Flintstones, Huckleberry Hound, Auggie Doggie, and more friends also join us, making this Christmas caper full of our favorites. -- Yours Truly, Yogi Bear",,6.9,
tt0215583,"Documentary, Music",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Britney Spears: 'Star Baby' Scrapbook,N/A,,2.6,
tt0074061,Sci-Fi,N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Star Maidens,"TV series of British/German origin, and set in the ""present"" Earth of the 1970s. A planet from another solar system drifts into Earth's system and is detected by some Earth scientists who investigate. The surface of this planet is no longer habitable and the residents have moved to a high-tech underground city. The society is ruled by the women, who of course, are all beautiful. Men are considered mentally inferior and are divided into two categories: the ""adequately intelligent"" who are selected by women to act as their personal ""domestics"" for household chores, and the remainder who are forced to perform menial labor under the supervision of female guards. The guards are attired nicely in visored helmets, boots, hot pants, and elbow-length gloves which are used to control the men through some sort of apparent force. Scientists from Earth (one men and one woman) find their way to the planet, and are forced to take their stated places in society. The man is chosen as a domestic, sometimes is forced to work on a city maintenance crew, and the woman is assigned a white-collar job. The aliens also visit Earth clandestinely in their tear-drop shaped ship. Some episodes bluntly address the issue of unfair discrimination based on sex.",,6.5,
tt0049031,"Romance, Western",Lesley Selander,0b60f2f350184ceb1d7e6720188382a89cb26620,The Broken Star,"A deputy marshal is ordered to investigate the killing of a Mexican ranch hand by a fellow deputy, who claims self-defense. Using turn of the century forensic science and dogged determination, the deputy breaks down his partner's alibi and discovers that the lawman had killed the rancher for eight thousand dollars in gold that had been hidden in the Mexican's home. Now he must arrest his friend before the Mexican's gunslinging friends can kill him before he's tried for the crime.",,5.9,
tt0125516,"Action, Adventure, Sci-Fi",Martin Denning,,Star Trek: Starfleet Academy,"In this FMV space combat simulator with elements of an adventure game, you play David Forester, a young human cadet at Starfleet Academy who is going through the extensive command training system that uses several simulator scenarios of missions with a variety of ship classes. In addition, you interact with your various classmates with the mundane situations on campus. You also have some meetings with Captain Hikaru Sulu and Pavel Chekov while Captain James T. Kirk assigns the missions. Through various dialogue options and other choices, you shape your story and must prove to yourself, your crew that's prone to infighting and Kirk that you are worthy of the captain's chair. The true test though arrives when your Vulcan member of the bridge crew gets hurt in an explosion. The first signs of a conspiracy that wants to push the Klingons and the Federation into another bloody conflict emerge here. You must also solve the mystery of a living spaceship created by an unknown alien race that uses unique form of communication and either wants to make first contact, or attack.",,8.1,"[{""id"": ""0b60f2f3bb3da955fbfe25832f46da32ca4e8e11""}, {""id"": ""0b60f2f30d2e7dad8400e04f30f04c06c9d31d09""}, {""id"": ""0b60f2f329f5773f816e956d089d8bfcfaee1f98""}, {""id"": ""0b60f2f3394c9a3d78ecb14ce2979843e5aebbcc""}, {""id"": ""0b60f2f30aa27b658ae6e9e6938f7d1a79f45e59""}, {""id"": ""0b60f2f365237d03082c234a2fd3c034f55956b5""}, {""id"": ""0b60f2f3a2113b08c40a569c22427f657caa43ab""}, {""id"": ""0b60f2f3bdb4926cd615e7a2d3b0ea66abb8797a""}, {""id"": ""0b60f2f39bbba7c526d8e5578999cfe87df803a9""}]"
tt0288115,Romance,Valeska Grisebach,0b60f2f3d6f03504c8d6aa99915717e0d908ac21,Be My Star,"A girl's everyday life at the end of her school days, trying to find a way into society and her own life.",,6.8,
tt0311773,"Animation, Short, Family",Graham Ralph,0b60f2f3a0ea6b7ab272e0f1921a8eb74dfa3767,Second Star to the Left,"Seasonal animation in which a hamster, a rabbit and a guinea pig embark on a journey to deliver a Christmas present lost by Santa Claus.",,7.3,
tt2300783,Biography,Jason Boritz,0b60f2f307f309d12fe13aa0e1d47fd875e5073c,Amy Winehouse: Fallen Star,A biography on the life of Amy Winehouse.,,1.8,
tt4855530,"Short, Action, Sci-Fi","Noel Braham, Pokey Spears",,Exile: A Star Wars Story,"Set 4 years before the battle of Yavin after the tragedy of Order 66, Jedi Master Boemana and Padawan Makal, flee to the outer rim close to the planet of Lothal in an attempt to hide from the newly formed Galactic Empire, pioneered by Lord Sidious and apprentice Darth Vader who have wreaked havoc on the galaxy.",,5.8,"[{""id"": ""0b60f2f31dad008b4cbe29788647f3446a143676""}, {""id"": ""0b60f2f348adc2f668a9a090165e24f3d3a7cf5a""}]"
tt0281224,"Action, Sci-Fi",N/A,0b60f2f37a95aab27b5b5a2042868cb2cf51bce4,Star Wars: X-Wing vs. TIE Fighter,N/A,,8.2,
tt0386799,"Action, Adventure, Sci-Fi",Julian Eggebrecht,0b60f2f350405ece5ad187c866c105d7524104ba,Star Wars: Rogue Squadron III - Rebel Strike,N/A,,8.0,
tt0970511,Documentary,John Logsdon,,Star Trek: Beyond the Final Frontier,"Forty years after the start of the Star Trek phenomenon, Paramount commissions Christie's auction house in New York to sell over a thousand original artifacts (spaceship models, costumes, and props) used in the production of the five television series and ten feature films.",,7.3,"[{""id"": ""0b60f2f3bdc1438e5492b0c6282fec1855551a48""}, {""id"": ""0b60f2f3c3b0fedaf2728a2127f8864cba47d45b""}]"
tt6357074,Family,Robert Vince,0b60f2f36b6a2cd8ea3b05657b6d4080777aaf06,Pup Star: Better 2Gether,"The action-packed new season of the franchise continues with the story of Tiny, an adorable Yorkie pup who, after winning the 'Pup Star' TV singing competition, is suddenly launched into an adventure when she's replaced by a street Yorkie, Scrappy, and the two swap lives in a dog-filled, fish-out-of-water tale that ultimately demonstrates life truly is 'better together.'",,4.5,
tt2907908,Drama,Don McBrearty,0b60f2f3d0a1545dc36f27b60e21d3a36a959148,Star Spangled Banners,"In their late teens and early 20's, the Banner siblings - Mitchell, Desiree and Danny - made it big as a rock group, but at the height of their fame, Desiree decided to leave the group, and everything fell apart. Now, fifteen years later, their mother has a plan to bring the group back together and heal her family. But will the siblings be able to put aside their differences and reunite, or will they remain estranged forever?",,5.7,
tt8861786,Family,Robert Vince,,Puppy Star Christmas,"A song-filled new Air Bud 'Pup Star' movie that introduces four new pups to the family, who stow away on Santa's sleigh and find themselves trapped at the North Pole, trying to save the world's Christmas spirit.",,3.4,"[{""id"": ""0b60f2f36b6a2cd8ea3b05657b6d4080777aaf06""}, {""id"": ""0b60f2f3999d3f25205c5f324402ebb14deba63b""}]"
tt8696442,"Comedy, Family, Music","Bruno Garotti, Anita Barbosa(co-director)",,Anything for a Pop Star,"The pop band Slavabody Disco Disco Boys announces that it will play in Brazil. Fans of the group, teenagers and best friends Gabi, Manu and Ritinha go out of their way to let their parents let them watch the show in another city.",,4.7,"[{""id"": ""0b60f2f3482e221e08da9f2ccd7110a6e5a41136""}, {""id"": ""0b60f2f3482e221e08da9f2ccd7110a6e5a41136""}]"
tt3176284,"Documentary, Comedy, History, News","Keith Patterson, Phillip Schopper",0b60f2f392bf91482fd0927afd6e53e9e911d401,All About Ann: Governor Richards of the Lone Star State,"The life story of Ann Richards, the hilarious straight-talking Governor of Texas who fought special interests for the people and ultimately lost re-election to the first ever pairing of George W Bush and Karl Rove. Celebrities, family members, and personal friends tell the behind-the-scenes battle stories of how a housewife rose to the most powerful position in a good-old-boy state.",,7.8,
tt0357388,"Game-Show, Music, Reality-TV",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Nashville Star,"In a twist on American Idol (2002), amateur singers compete for several weeks to see which one will be selected by viewers' votes as the next country music superstar.",,4.0,
tt0039118,Drama,Marcel Blistène,,Star Without Light,N/A,,6.3,"[{""id"": ""0b60f2f3d97fb3394fcbc72183901f4104b28fd0""}, {""id"": ""0b60f2f3dc66f22a853d4e97fda7027428c9c850""}]"
tt7635308,"Comedy, Family",N/A,0b60f2f316413bc0ab12777ae5903e371fb9be68,Star Falls,"Star Falls follows teen Sophia who persuades a Hollywood star, Craig Brooks, and his family to live in her house while he shoots a movie in town, hoping that he'll fall in love with her mom.",,4.6,
tt6212758,Fantasy,N/A,0b60f2f350405ece5ad187c866c105d7524104ba,The Universe's Star,This is the love story between gifted singer-songwriter Woo-Joo and the angel of death Byul.,,7.3,
tt2780206,"Comedy, Drama",Deepu Anthikkad,0b60f2f3fea530746e0500a6d1ca4a32bdf1002a,Lucky Star,An ambitious couples got in to trouble when a surrogate plan went wrong but luck comes when the baby comes to their life.,,5.4,
tt2199603,"Action, Sci-Fi",Casey Pugh,0b60f2f350405ece5ad187c866c105d7524104ba,Star Wars Uncut: Director's Cut,"In 2009, Casey Pugh asked thousands of Internet users to remake ""Star Wars: A New Hope"" into a fan film, 15 seconds at a time. Contributors were allowed to recreate scenes from Star Wars however they wanted. Within just a few months SWU grew into a wild success. The creativity that poured into the project was unimaginable.",,6.7,
tt0124140,"Action, Adventure, Sci-Fi",James L. Conway,,Star Trek: Borg,You play a Starfleet officer whose father was killed at Wolf 359 and are upset when Starfleet won't allow you to participate in repelling the current Borg attack. Q steps in and makes you a deal-with-the-devil offer: he will take you back to the Battle of Wolf 359 to prevent your father's death.,,7.3,"[{""id"": ""0b60f2f3dd33850ce8d5d087eaa5432bfdecd3ff""}, {""id"": ""0b60f2f3699da11f04c36197fbaeff1e8ad5f9aa""}]"
tt0316673,"Action, Sci-Fi, Adventure",Daron Stinnett,0b60f2f364c034fe3d768b9ffe74760d58a36c25,Star Wars: Jedi Starfighter,N/A,,7.2,
tt0301253,"Comedy, Sci-Fi, Short",Michael Stevens,,Ultimate Trek: Star Trek's Greatest Moments,"""The Trouble with Tribbles"" . . . ""The Best of Both Worlds"" . . . ""Trials and Tribble-ations"" or ""Scorpion."" Which one is the greatest Star Trek episode of all time? Tonight, you decide! Take a hilarious journey through Federation space with Captains Kirk, Picard, Sisko, Janeway and the bravest crews in the galaxy. From dangerous villains to outrageous one-liners, this all-encompassing retrospective captures the greatest moments in Star Trek history. Challenging trivia questions and never-before-seen outtakes make Ultimate Trek the ultimate ride. Get ready to experience entertainment at warp speed!",,6.1,"[{""id"": ""0b60f2f3fc3ad66780e895c5c331c8995ebfa1a1""}, {""id"": ""0b60f2f39efed81f57d813ed23ffb3e4a7cce697""}, {""id"": ""0b60f2f38bf80dbebe43a1854547b0af6a19fb11""}]"
tt0384560,"Animation, Short, Comedy, Sci-Fi",Pete Schuermann,0b60f2f322f578e5e3638af6c99222fed3754a18,Star Warp'd,N/A,,4.7,
tt0201172,"Action, Adventure, Sci-Fi",Trey Watkins,0b60f2f33e7fa3c60d97ef782862507c12bf09b5,Star Trek: Armada,"A mysterious craft from the distant future warns the 24th Century about a Borg invasion of the alpha quadrant. The Federation, Romulans, Klingons, and other races of the Alpha Quadrant team up to battle the Borg to change history, but in the process they battle each other.",,8.0,
tt0931112,"Action, Adventure, Sci-Fi","Joe Lyford, Lani Minella",,Star Trek Online,N/A,,7.9,"[{""id"": ""0b60f2f32cceb4aae1a4f8640362e267e78506ba""}, {""id"": ""0b60f2f31d1cd54f50e29fbd4a107d0f8d1c77b2""}]"
tt1729627,"Animation, Action, Romance, Sci-Fi",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Star Driver,"On a cross-shaped island in the South, a mysterious and gigantic humanoid robot known as the ""Cybuddy"" is discovered sealed in the underground ruins for untold ages. A group known as the ""Order of the Glittering Star Cross"" attempts to remove the seal by abducting a girl named Wako Agemaki, who they dubbed the ""shrine maiden"" and is the key to activating the robot. A boy named Takuto Tsunashi arrives with his own Cybuddy named Tauburn to rescue Wako. Thus begins a struggle to unlock the secrets of the advanced technology and prevent disaster.",,6.0,
tt0346054,"Comedy, Romance",Simon X. Rost,,Meet Your Star,N/A,,3.3,"[{""id"": ""0b60f2f3b252df9e98dc80406132bb44a2d03445""}, {""id"": ""0b60f2f360d5f3eb3b393150f9d5ceb65085f909""}]"
tt5796728,"Documentary, Western",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Lone Star Law,"""Lone Star Law"" features the men and women of the Texas Game Wardens who protect more than a quarter-million square miles of deserts, lakes, piney woods, bayous, plains and coast in the second-largest state in the U.S. Whether rushing to investigate poaching cases, save flash-flood victims, disrupt illegal smuggling rings, or rescue injured wildlife, the officers are always on the go, defending both animals and citizens. Animal Planet expands its family of wildlife law enforcement series, adding to Maine's ""North Woods Law"" an offering that follows an elite patrol force in Texas.",,8.0,
tt2512962,"Documentary, Music",Hark Joon Lee,0b60f2f350405ece5ad187c866c105d7524104ba,9 Muses of Star Empire,"'9 Muses of Star Empire', a year-long chronicle that follows a journey of an all girl pop group '9 Muses', portrays the every-day life of nine girls, relentlessly pursuing their dreams in a world of jealousy, betrayal, and scandal. '9 Muses' is an emerging girl group, aspiring to perform on a national stage and gain world-wide fame just like millions of others. For that, the girls have decided to set everything aside and live as one of the Muses for 'Star Empire'; the entertainment company which created and coordinated every move. What's the price they must pay for their dreams?",,6.1,
tt0295630,"Action, Adventure, Fantasy",N/A,0b60f2f348adc2f668a9a090165e24f3d3a7cf5a,Star Wars,"Luke Skywalker, a young farmer from the desert planet of Tattooine, must save Princess Leia from the evil Darth Vader.",,6.6,
tt1041244,Documentary,Rick Hull,,Star Wars Tech,N/A,,7.2,"[{""id"": ""0b60f2f37cbf7e7a66464e5c7288cda78b038e1f""}, {""id"": ""0b60f2f34d7b66facf8ea21bce016b2acf748325""}, {""id"": ""0b60f2f32c8abf5816f5c3d30cbd78ce6cb6a7e8""}]"
tt0098062,Drama,Mika Kaurismäki,,Paper Star,"Anna Kelanen is an ex-model, who just has been released from prison. She thinks back on her life, when she was a rather successful model, and on the things that went wrong.",,5.8,"[{""id"": ""0b60f2f3dce6a16a9a962ef25fa36a836e290367""}, {""id"": ""0b60f2f3701921ea1291123631e329acdf8e0ab5""}]"
tt0279206,"Action, Adventure, Comedy","Victor Ireland, Hiroyuki Koyama, Yoichi Miyaji",,Lunar: The Silver Star,"From the village of Burg, a teenager named Alex sets out to become the fabled guardian of the goddess Althena...the Dragonmaster. Along with his girlfriend Luna, and several friends they meet along the journey, they soon discover that the happy world of Lunar is on the verge of Armageddon. As Dragonmaster, Alex could save it. As a ruthless and powerful sorceror is about to play his hand, will Alex and company succeed in their quest before all is lost? And is his girlfriend Luna involved in these world shattering events? Play along and find out.",,9.2,"[{""id"": ""0b60f2f3455ffe1d867d2a4675807fefcf259efc""}, {""id"": ""0b60f2f3e18e817748e10d282dfc1c44baa65ce0""}, {""id"": ""0b60f2f39c2d9fa0a0a119419e2420676c7410ce""}, {""id"": ""0b60f2f33269bbd278fa8ac2f80ed1dc0718c89b""}, {""id"": ""0b60f2f30efd37ed929dc83086ba0c24de3fe070""}, {""id"": ""0b60f2f30efd37ed929dc83086ba0c24de3fe070""}]"
tt0345371,"Animation, Short","Tony Mines, Tim Drage",,Star Wars Episode V 1/2: The Han Solo Affair,"Lego stop motion short that takes place in the 3 minutes after Han Solo is frozen in carbonite. A comical game of ""keep away"" begins.",,5.9,"[{""id"": ""0b60f2f3bfed8f41e37f224c72a2e3ddce19cbbb""}, {""id"": ""0b60f2f3332ef18c86466b882b699068e37d5a46""}]"
tt1714850,Drama,Tomoyuki Takimoto,,Star Watching Dog,"A middle-aged divorcee (Toshiyuki Nishida) embarks on a journey across Japan with his dog Happy. Along the way, they have to overcome health issues and financial difficulties.",,7.3,"[{""id"": ""0b60f2f376b0003e00e5467f1ab0b3faf513e2e5""}, {""id"": ""0b60f2f3a9a8d0dae303ba2bbafe80b4e3b545cb""}]"
tt9297164,"Animation, Action, Adventure, Comedy, Sci-Fi",N/A,,Lego Star Wars: All-Stars,"New faces team-up with iconic heroes Young Han Solo, Chewbacca, Young Lando Calrissian, BB-8, and General Leia for adventures that span all eras of the Star Wars universe.",,6.5,"[{""id"": ""0b60f2f35f2ec215e4adb26fba2d933c40e44f50""}, {""id"": ""0b60f2f3672351a7f19d6be0c4761bcecf9d4ff0""}, {""id"": ""0b60f2f344b67d53fd9c85a3e7c08cd9d5d34f5d""}, {""id"": ""0b60f2f39275895e5fe231e12fcad39f15533083""}, {""id"": ""0b60f2f3fe44df5f80f8b4ddca2169e6ea2382d0""}, {""id"": ""0b60f2f3d9ab204720a5d25013cfb8c48dcfa9bb""}, {""id"": ""0b60f2f3f2e091ede9cb03f0e8a5b4ec1fac38b7""}, {""id"": ""0b60f2f34da64f6d819333436a3a54b4333eae55""}]"
tt0427053,"Documentary, Short",N/A,0b60f2f36a8d65e1a5aee16b20a4e021161d3153,The Characters of 'Star Wars',"The Characters of Star Wars is a Video Documentary included in the 2004 DVD release of the Star Wars Original Trilogy. It explained the Mythos of many of the ""Star Wars"" Characters.",,6.7,
tt1056446,"Game-Show, Reality-TV",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,I Know My Kid's a Star,A reality series in which a group of kids (and their parents) compete in order to be deemed the next child star.,,4.0,
tt1073098,"Action, Adventure, Fantasy",Ricardo Ribelles,0b60f2f3ebb7874a27983a86523c7e235d43f8ec,Star Troopers,"In the closing stages of the 21st Century, an enigmatic warrior, called the Baron, leads the crusade that the religious organization Exorcio Deus Machine is conducting against the forces of Evil. During an extermination mission, the Baron is taken prisoner by the evil sorceress Lady Pervertvm and is tortured until she gets his seed. Lady Pervertvm uses the Baron's seminal fluid to fertilize the Beast-Ragnarok in order to have it engender the most powerful and ultimate race of demons. The Baron manages to escape but, blinded by his guilt, he begins a bloody Via Crucis which will start to reveal his true nature.",,4.7,
tt8631174,"Biography, Drama",Maurício Farias,0b60f2f3c9ee13de0accba1868bcce5f3c859086,Hebe: The Brazilian Star,"A recollection of Hebe Camargo's life during the '80s, a time when she struggled between a personal and professional crisis and decided to take control of her own career.",,7.1,
tt0496699,"Drama, Romance",Alberto Lecchi,,A Star and Two Coffees,"Carlos, a young architect in crisis with his partner, arrives in a small town in the north of Argentina to build a complex of cabins. There he meets Estela, a thirteen-year-old girl, but he...",,6.7,"[{""id"": ""0b60f2f3112afbaf515e55187d49e351e88864f5""}, {""id"": ""0b60f2f35b7edbd778d08dd90c39aceaaec8a4fb""}]"
tt1003294,Documentary,N/A,0b60f2f350405ece5ad187c866c105d7524104ba,When Star Wars Ruled the World,The Star Wars cast talks about the phenomenon of Star Wars.,,8.1,
tt0027039,"Short, Music",Louis Lewyn,0b60f2f3a3229ad4fea6fa5745ae0d43d3533161,Star Night at the Cocoanut Grove,"Hollywood's famous Cocoanut Grove nightclub stages a Star Night-only musical revue in which many Hollywood actors attend. Staged is the operative word. Entertainers include Ted Fio Rito and his orchestra, Eduardo Durant's Tango Band, and the Fancho & Marco Sunkist Beauties. Leo Carrillo acted as the Master of Ceremonies, and introduces a galaxy of stars from their tables. Those higher on the 1935 pecking order, Mary Pickford, Jack Oakie, Arline Judge, Bing Crosby and Gary Cooper, come to the microphone and do a bit...mostly chit-chatting bits.",,5.7,
tt0030481,"Comedy, Musical, Romance",Roy Del Ruth,,My Lucky Star,The son (Romero) of a department store owner enrolls the store's sports clerk (Henie) at a university to use her as an advertisement for their fashion department. She falls for a teacher (Greene) and gets expelled.,,6.0,"[{""id"": ""0b60f2f3206c1548aea4c04a45ba6a76aead5c5c""}, {""id"": ""0b60f2f346fd4021e96e66b60a928ecac9426d28""}, {""id"": ""0b60f2f3f534c29e9ec8016f4ff5f629ca95b9d7""}, {""id"": ""0b60f2f3667d860f831deea48a2171e4c2cc8905""}]"
tt0044263,"Comedy, Drama",N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Four Star Playhouse,"This show featured four rotating stars, Charles Boyer, David Niven, Ida Lupino, and Dick Powell in individual episodes consisting of everything from comedy to drama.",,7.8,
tt1493210,"Action, Adventure, Sci-Fi",N/A,,Star Wars: The Clone Wars - Republic Heroes,"As separatist activity increases, the republic is becoming more increasingly aware of a separatist supper weapon set on destroying the republic.",,6.9,"[{""id"": ""0b60f2f3541343ae8d1692e42f811781304dea75""}, {""id"": ""0b60f2f3aa0bd04962fca3c65c5859839ab49eda""}]"
tt1385821,Game-Show,N/A,0b60f2f350405ece5ad187c866c105d7524104ba,Schlag den Star,N/A,,4.5,
tt7322864,"Comedy, Family, Musical",Robert Vince,0b60f2f36b6a2cd8ea3b05657b6d4080777aaf06,Pup Star: World Tour,"PUP STAR is back, with an all-new movie that takes the popular singing dogs on trip around the world, where Tiny and friends find fantastic new songs and meet exciting new canine singers that prove music really is the universal language.",,3.8,
